37094,Generała Władysława Sikorskiego,35,67-200,Głogów
35323,Tarnopolska,23,67-200,Głogów
35722,Orbitalna,35,67-200,Głogów
443,Modłowa,8c,59-700,Bolesławiec
22568,Rynek,49,58-200,Dzierżoniów
36057,Kosmonautów Polskich,111,67-200,Głogów
3746,Górników,8,59-700,Bolesławiec
3385,Świerkowa,12,59-700,Bolesławiec
21309,Brzozowa,23,58-200,Dzierżoniów
13539,Różana,6,59-730,Nowogrodziec
36111,Neptuna,4,67-200,Głogów
22847,Generała Władysława Andersa,8,58-200,Dzierżoniów
24790,Marii Konopnickiej,10,00-000,Pieszyce
17554,Osiedle II,16,59-720,Iwiny
21549,Zimowa,1,58-200,Dzierżoniów
882,Wesoła,13,59-700,Bolesławiec
27100,Długa,19B,00-000,Nowizna
39691,Biała,10b,67-200,Ruszowice
2007,Robotnicza,1,59-700,Bolesławiec
30365,Sportowa,48,00-000,Łagiewniki
15720,Ułańska,2e,59-726,Świętoszów
37706,Gen. Okulickiego Niedźwiadka\,7,67-200,Głogów
24977,Mikołaja Kopernika,128,00-000,Pieszyce
34668,Pogodna,32,67-200,Głogów
39799,Brzoskwiniowa,43,67-200,Ruszowice
4961,Różana,23,59-700,Bolesławiec
5274,Parkowa,21,59-707,Trzebień
19555,Wysoka,48A,58-260,Bielawa
36807,Jana Cybisa,35,67-200,Głogów
8847,Bolesławiecka,41,59-700,Trzebień
31345,Tadeusza Kościuszki,2,58-230,Niemcza
39044,Leśna,6,67-200,Wilków
38848,Żyznowska,7,67-200,Wilków
26891,Kolejowa,28,00-000,Mościsko
1323,Wesoła,9,59-700,Bolesławiec
36401,Gwiaździsta,26,67-200,Głogów
12549,Robotnicza,9,00-000,Nowogrodziec
37066,Obrońców Pokoju,50,67-200,Głogów
18651,3 Maja,2b,58-260,Bielawa
22098,Wojska Polskiego,12,58-200,Dzierżoniów
24491,Mieszka I,2,00-000,Pieszyce
18242,Piastowska,59,58-260,Bielawa
32545,Bolesława Śmiałego,21,67-200,Głogów
2653,Krzysztofa Kamila Baczyńskiego,10,59-700,Bolesławiec
2406,Bolesława Prusa,9,59-700,Bolesławiec
24511,Piskorzowska,48B,58-250,Pieszyce
21162,Miodowa,3,58-200,Dzierżoniów
37901,Miedziana,41,67-200,Ruszowice
1285,Augusta Cieszkowskiego,13,59-700,Bolesławiec
30366,Lipowa,5A,00-000,Łagiewniki
23740,Południowa,15,58-200,Dzierżoniów
10348,Kwiatowa,7,59-706,Gromadka
2483,Brzozowa,19,59-700,Bolesławiec
32802,Fryderyka Chopina,69b,67-200,Głogów
20157,Polna,11,58-260,Bielawa
20057,3 Maja,48b,58-260,Bielawa
19146,Piastowska,2a,58-260,Bielawa
26631,Kolejowa,10,58-240,Piława Górna
828,Topolowa,10,59-700,Bolesławiec
5828,Bursztynowa,10,59-700,Kruszyn
19867,Ceglana,6,58-260,Bielawa
18291,Wiejska,13,58-260,Bielawa
40088,Głogowska,36,67-222,Jerzmanowa
21028,Groszkowa,25,58-200,Dzierżoniów
650,Góralska,36,59-700,Bolesławiec
25065,Dolna,16,00-000,Pieszyce
4887,Władysława Reymonta,16A,59-700,Bolesławiec
35959,Olimpijska,10,67-200,Głogów
12387,Adama Asnyka,38,00-000,Nowogrodziec
41688,Chabrowa,3,67-222,Jerzmanowa
29262,Wincentego Witosa,13,00-000,Łagiewniki
22277,Lipowa,9,58-200,Dzierżoniów
31894,Folwarczna,19,58-230,Niemcza
34266,Nankera,13,67-200,Głogów
20227,Wolności,143,58-260,Bielawa
21289,Lipowa,1,58-200,Dzierżoniów
8516,Leszczynowa,16f,59-700,Kruszyn
36211,Jedności Robotniczej,11a,67-200,Głogów
21816,Marszałkowska,3,58-200,Dzierżoniów
13002,Fryderyka Chopina,7,00-000,Nowogrodziec
2317,Lipowa,25,59-700,Bolesławiec
20166,Słowiańska,73,58-260,Bielawa
7443,Orzechowa,4,59-700,Kruszyn
32249,Gwiaździsta,27a,67-200,Głogów
23687,Osiedle Błękitne,18a,58-200,Dzierżoniów
25331,Dolna,10,00-000,Pieszyce
20885,Osiedle Tęczowe,6c,58-200,Dzierżoniów
22848,Generała Władysława Andersa,10,58-200,Dzierżoniów
1432,Modrzewiowa,12,59-700,Bolesławiec
15532,Osiedlowa,17,59-724,Osiecznica
2619,Jana Matejki,3,59-700,Bolesławiec
21662,Ząbkowicka,30,58-200,Dzierżoniów
26281,Piastowska,65,58-240,Piława Górna
229,Rynek,16,59-700,Bolesławiec
947,Narcyzów,56,59-700,Bolesławiec
19012,Słomiana,5,58-260,Bielawa
18042,Osiedlowa,11,58-260,Bielawa
19473,Marii Konopnickiej,8,58-260,Bielawa
2384,Narcyzów,20,59-700,Bolesławiec
25813,Botwinowa,14,00-000,Pieszyce
32447,Krochmalna,6,67-200,Głogów
29039,Bielawska,60a,00-000,Myśliszów
13970,Sosnowa,28,59-730,Nowogrodziec
22244,Zbyszka Cybulskiego,23,58-200,Dzierżoniów
1317,Jana Kilińskiego,5d,59-700,Bolesławiec
27034,Ogrodowa,7,00-000,Marianówek
39728,Bukowa,35,67-200,Serby
7785,Agatowa,3,59-700,Kruszyn
5024,Jana Pawła II,23,59-700,Bolesławiec
25398,Świdnicka,12,00-000,Pieszyce
37522,Generała Witolda Urbanowicza,9,67-200,Głogów
36373,Saturna,25,67-200,Głogów
4061,Jaśminowa,8,59-700,Bolesławiec
26533,Wiejska,2,58-240,Piława Górna
36385,Osadników,33,67-200,Głogów
30135,Wincentego Witosa,5,00-000,Łagiewniki
37074,Obrońców Pokoju,9,67-200,Głogów
16056,Ułańska,7,59-726,Świętoszów
34030,Wioślarska,17,67-200,Głogów
3700,Konradowska,28,59-700,Bolesławiec
35930,Neptuna,37,67-200,Głogów
25679,Inne Rościszów,41,00-000,Pieszyce
11642,Kwiatowa,3,00-000,Nowogrodziec
36155,Bolesława Prusa,8,67-200,Głogów
33330,Królewska,43,67-200,Głogów
28343,Polna,5,00-000,Mościsko
18234,Wschodnia,1,58-260,Bielawa
21464,Łąkowa,7,58-200,Dzierżoniów
3228,Henryka Sienkiewicza,1C,59-700,Bolesławiec
36757,Nowogródzka,16,67-200,Głogów
9333,aleja Kasztanowa,53C,59-700,Kruszyn
15743,Piaskowa,5A,59-724,Osiecznica
33970,Piotra Skargi,31a,67-200,Głogów
3526,Konstantego Ildefonsa Gałczyńskiego,48,59-700,Bolesławiec
21505,Kościelna,6,58-200,Dzierżoniów
35933,Henryka Sienkiewicza,1b,67-200,Głogów
34927,Ester Golan,9,67-200,Głogów
37464,Marii Skłodowskiej-Curie,11,67-200,Głogów
38820,Krzywa,5,67-200,Przedmoście
33385,Fryderyka Chopina,39,67-200,Głogów
37266,Mechaniczna,32,67-200,Głogów
30721,Sportowa,50A,00-000,Łagiewniki
23452,Wesoła,49,58-200,Dzierżoniów
30342,Wąska,3,00-000,Oleszna
35343,Piastowska,5,67-200,Głogów
1669,Niepodległości,16,59-700,Bolesławiec
34622,Konrada I,22,67-200,Głogów
4413,Akacjowa,8,59-700,Bolesławiec
4767,Franciszka Salezego Jezierskiego,36,59-700,Bolesławiec
34120,Fryderyka Chopina,73,67-200,Głogów
23783,Piaskowa,64,58-200,Dzierżoniów
24128,Batalionów Chłopskich,70,58-200,Dzierżoniów
28871,Polna,10,00-000,Mościsko
372,Czerwonych Maków,55,59-700,Bolesławiec
13567,Stawowa,16,59-730,Wykroty
27501,Łąkowa,19,58-207,Włóki
4207,Sądowa,3,59-700,Bolesławiec
8274,Klonowa,25,59-700,Kruszyn
37001,Obrońców Pokoju,18,67-200,Głogów
40009,Główna,21a,67-210,Jaczów
34022,Końcowa,12,67-200,Głogów
3863,Józefa Wybickiego,7,59-700,Bolesławiec
33283,Spółdzielcza,9,67-200,Głogów
1009,Czerwonych Maków,48,59-700,Bolesławiec
33413,Księżnej Mechtyldy,10,67-200,Głogów
33167,Józefa Lompy,19,67-200,Głogów
25557,Ogrodowa,10a,00-000,Pieszyce
38363,Długa,75,67-200,Przedmoście
3384,Konstantego Ildefonsa Gałczyńskiego,27a,59-700,Bolesławiec
37753,Spółdzielcza,47,67-200,Wilków
13462,Bolesława Chrobrego,28c,59-730,Nowogrodziec
36201,Rudnowska,99,67-200,Głogów
36152,Mikołaja Reja,42,67-200,Głogów
26709,Bolesława Chrobrego,22,58-240,Piława Górna
273,Gabriela Narutowicza,12,59-700,Bolesławiec
21138,Zofii Nałkowskiej,6,58-200,Dzierżoniów
18977,Juliana Tuwima,37,58-260,Bielawa
36008,Probusa,4,67-200,Głogów
40612,Czereśniowa,6,67-222,Jerzmanowa
31901,Krótka,2,58-230,Niemcza
31480,Niemczańska,2,00-000,Przerzeczyn-Zdrój
39950,Letnia,33,67-222,Modła
32793,1 Maja,10,67-200,Głogów
23967,Wojska Polskiego,3,58-200,Dzierżoniów
39593,Ogrodowa,1a,67-200,Serby
4800,Zabobrze,168,59-700,Bolesławiec
12064,Wesoła,1,00-000,Nowogrodziec
36280,Tadeusza Kościuszki,17,67-200,Głogów
34794,Henryka V Żelaznego,25a,67-200,Głogów
3430,Widok,2C,59-700,Bolesławiec
2139,Generała Augusta Emila Fieldorfa Nila\,23,59-700,Bolesławiec
36573,Księcia Jana II,11,67-200,Głogów
36837,Gustawa Morcinka,16,67-200,Głogów
14063,Kolejowa,48,59-730,Nowogrodziec
36731,Rudnowska,76p,67-200,Głogów
32410,Fryderyka Chopina,47,67-200,Głogów
35527,Brzeska,40,67-200,Głogów
32601,Merkurego,7A,67-200,Głogów
25279,Świdnicka,54a,00-000,Pieszyce
12911,Leśna,5,59-730,Zagajnik
19061,Łabędzia,3,58-260,Bielawa
86,Zgorzelecka,20,59-700,Bolesławiec
18047,Osiedle XXV-lecia,17,58-260,Bielawa
40609,Głogowska,7,67-222,Jerzmanowa
25160,Mikołaja Kopernika,87,00-000,Pieszyce
2660,Armii Krajowej,9,59-700,Bolesławiec
26552,Plac Piastów Śląskich,1,58-240,Piława Górna
24046,Osiedle Jasne,2b,58-200,Dzierżoniów
11040,Główna,25,00-000,Wykroty
23674,Kwiatowa,72,58-200,Dzierżoniów
26309,Makowa,8,58-240,Piława Górna
2208,Bronisława Kosiby,24,59-700,Bolesławiec
18997,Wysoka,10,58-260,Bielawa
12815,Polna,4,00-000,Nowogrodziec
28726,Bielawska,87,00-000,Myśliszów
32119,Transportowa,6,67-200,Głogów
24950,Obywatelska,4,00-000,Pieszyce
2906,Jana Matejki,7,59-700,Bolesławiec
21745,Szkolna,10,58-200,Dzierżoniów
29259,Sportowa,12,00-000,Łagiewniki
13790,1 Maja,35a,59-730,Nowogrodziec
31551,Spacerowa,8,00-000,Przerzeczyn-Zdrój
20673,Wrocławska,57,58-200,Dzierżoniów
33481,Słodowa,4,67-200,Głogów
2671,Kamienna,2,59-700,Bolesławiec
1231,Marii Konopnickiej,33,59-700,Bolesławiec
4738,Obrońców Helu,4,59-700,Bolesławiec
2950,Kaszubska,4,59-700,Bolesławiec
5233,Jagiellonów,18C,59-700,Bolesławiec
24465,Osiedle Górskie,46,00-000,Pieszyce
9513,Kasztanowa,3,59-706,Gromadka
19761,Słomiana,15,58-260,Bielawa
31877,Batalionów Chłopskich,13,58-230,Niemcza
19700,Juliusza Słowackiego,42,58-260,Bielawa
251,Lubańska,71a,59-700,Bolesławiec
12953,Kolejowa,40C,59-730,Wykroty
10079,Osiedlowa,4,59-706,Gromadka
24380,Księdza Dzierżonia,66,58-200,Dzierżoniów
3424,Rotmistrza Pileckiego,27,59-700,Bolesławiec
27098,Widokowa,4,00-000,Włóki
32713,Oriona,17,67-200,Głogów
13506,Kolejowa,2,59-730,Nowogrodziec
36931,Stawna,14a,67-200,Głogów
37909,Krótka,9,67-200,Serby
33917,Budziszyńska,3A,67-200,Głogów
23382,Osiedle Tęczowe,3f,58-200,Dzierżoniów
20181,1 Maja,2a,58-260,Bielawa
22044,Rynek,27,58-200,Dzierżoniów
4105,Konradowska,39,59-700,Bolesławiec
3311,Widok,34,59-700,Bolesławiec
28635,Kolejowa,21,00-000,Mościsko
939,Stanisława Staszica,132,59-700,Bolesławiec
1048,gen. Franciszka Kleeberga,7,59-700,Bolesławiec
33056,Słowiańska,27,67-200,Głogów
36850,Kotlarska,7,67-200,Głogów
26784,Osiedle Małe,6,58-240,Piława Górna
29511,Słowiańska,28,00-000,Łagiewniki
13543,Różana,11,59-730,Nowogrodziec
19188,Rotmistrza Witolda Pileckiego,45,58-260,Bielawa
3650,Żołnierzy Wyklętych,3,59-700,Bolesławiec
32663,Dobrawy,16,67-200,Głogów
26889,Szkolna,16,00-000,Mościsko
4868,Stanisława Małachowskiego,13,59-700,Bolesławiec
37307,Adama Mickiewicza,53,67-200,Głogów
3429,Grabowa,2,59-700,Bolesławiec
34749,Połaniecka,15,67-200,Głogów
35745,Złota Podkowa,19,67-200,Głogów
15313,Krótka,2,59-724,Osiecznica
39459,Żyznowska,8,67-200,Wilków
12866,Krótka,3A,59-730,Wykroty
35402,Galileusza,1,67-200,Głogów
11946,Garncarska,5,00-000,Nowogrodziec
41689,Alpejska,3A,67-222,Modła
20064,Tkacka,2,58-260,Bielawa
35679,Łukowa,4,67-200,Głogów
23470,Tadeusza Kościuszki,3,58-200,Dzierżoniów
19599,Czerwona,6,58-260,Bielawa
20149,Komandora Stefana Frankowskiego,35,58-260,Bielawa
39206,Główna,65A,67-200,Serby
23594,Rzeźnicza,25,58-200,Dzierżoniów
32098,Wawelska,23,67-200,Głogów
34642,Zielona,1A,67-200,Głogów
2032,Bolesława Chrobrego,4c,59-700,Bolesławiec
9902,Lipowa,9,59-706,Gromadka
39587,Ogrodowa,32,67-200,Serby
40624,Główna,22,67-210,Jaczów
7684,Turkusowa,7,59-700,Kruszyn
39810,Brzoskwiniowa,58,67-200,Ruszowice
30446,Południowa,15,00-000,Łagiewniki
38125,Zielona,12,67-200,Serby
37471,Jędrzeja i Jana Śniadeckich,10,67-200,Głogów
1460,Robotnicza,7,59-700,Bolesławiec
30025,Sportowa,5,00-000,Oleszna
24919,Mikołaja Kopernika,160A,58-250,Pieszyce
33009,Herbowa,4,67-200,Głogów
39331,Orzechowa,11,67-200,Ruszowice
26180,Piastowska,20,58-240,Piława Górna
33500,Wincentego Kadłubka,17,67-200,Głogów
140,Konstantego Ildefonsa Gałczyńskiego,49,59-700,Bolesławiec
21190,Wesoła,21,58-200,Dzierżoniów
276,Kalinowa,20,59-700,Bolesławiec
23113,Wesoła,35,58-200,Dzierżoniów
19575,Przeskok,12a,58-260,Bielawa
32948,Spadzista,11,67-200,Głogów
32326,Kosmonautów Polskich,69,67-200,Głogów
22968,Henryka Wieniawskiego,34,58-200,Dzierżoniów
19875,Ludwika Waryńskiego,36,58-260,Bielawa
3757,Stokrotek,22,59-700,Bolesławiec
28900,Piastowska,21,00-000,Kołaczów
14507,Tadeusza Kościuszki,3,59-730,Nowogrodziec
1885,Dolne Młyny,59,59-700,Bolesławiec
41151,Działkowa,4,67-210,Jaczów
5803,aleja Kasztanowa,9,59-700,Kruszyn
36434,Rudnowska,8,67-200,Głogów
41668,Zimowa,13,67-210,Modła
4365,Stokrotek,44,59-700,Bolesławiec
19894,Rotmistrza Witolda Pileckiego,26,58-260,Bielawa
34381,Lotników,24,67-200,Głogów
24088,Południowa,19,58-200,Dzierżoniów
21223,Armii Krajowej,7,58-200,Dzierżoniów
10083,Polna,18,59-706,Gromadka
34949,Okrężna,28a,67-200,Głogów
26534,Tulipanowa,15,58-240,Piława Górna
18901,Tadeusza Kościuszki,4,58-260,Bielawa
31819,Osiedle Słoneczne,21,58-230,Niemcza
2413,Akacjowa,11,59-700,Bolesławiec
992,gen. Franciszka Kleeberga,1a,59-700,Bolesławiec
18158,Wojska Polskiego,27,58-260,Bielawa
34412,Okrężna,117,67-200,Głogów
11148,Podleśna,7,00-000,Nowogrodziec
1642,Artyleryjska,1b,59-700,Bolesławiec
34184,Zielona,12a,67-200,Głogów
2506,Marii Konopnickiej,17,59-700,Bolesławiec
25494,Inne Rościszów,57,00-000,Pieszyce
36888,Bartosza Głowackiego,1,67-200,Głogów
32224,Poczdamska,4,67-200,Głogów
2744,Wiaduktowa,3,59-700,Bolesławiec
24633,Ogrodowa,22,00-000,Pieszyce
19122,Parkowa,15a,58-260,Bielawa
19194,Mikołaja Kopernika,27,58-260,Bielawa
38635,Długa,7,67-200,Przedmoście
22588,Brzegowa,81a,58-200,Dzierżoniów
22062,Mikołaja Kopernika,11j,58-200,Dzierżoniów
37340,Wierzbowa,7,67-200,Głogów
24340,Sowiogórska,8B,58-200,Dzierżoniów
9291,Olchowa,3A,59-700,Kruszyn
20401,Piławska,28a,58-260,Bielawa
17886,Wolności,24,58-260,Bielawa
37112,Wojska Polskiego,17a,67-200,Głogów
11736,Pocztowa,7,00-000,Wykroty
24786,Marii Konopnickiej,6,00-000,Pieszyce
33909,Wincentego Kadłubka,22,67-200,Głogów
37032,Obrońców Pokoju,7b,67-200,Głogów
39805,Brzoskwiniowa,48,67-200,Ruszowice
26483,Stanisława Staszica,56,58-240,Piława Górna
22271,Brzegowa,33,58-200,Dzierżoniów
4799,Janusza Meissnera,10,59-700,Bolesławiec
27625,Pocztowa,29,00-000,Mościsko
4396,Bobrowa,10,59-700,Bolesławiec
26045,Sąsiedzka,6,58-240,Piława Górna
35724,Książąt Oleśnickich,46,67-200,Głogów
36678,Aleja Wolności,52g,67-200,Głogów
39497,Żytnia,5,67-200,Serby
32068,Jagiellońska,29,67-200,Głogów
38558,Długa,36,67-200,Ruszowice
33722,Szewska,14,67-200,Głogów
24296,Jesienna,3,58-200,Dzierżoniów
26159,Stawowa,19,58-240,Piława Górna
4856,Rajska,26,59-700,Bolesławiec
17950,Różana,1,58-260,Bielawa
32404,Gabriela Narutowicza,18,67-200,Głogów
9574,Krzywa,2,59-706,Gromadka
37086,Wojska Polskiego,11c,67-200,Głogów
18692,Stanisława Staszica,5,58-260,Bielawa
19277,Wolności,27a,58-260,Bielawa
40672,Parkowa,14,67-222,Jerzmanowa
3698,Rajska,37,59-700,Bolesławiec
18171,Juliana Tuwima,19,58-260,Bielawa
23455,Osiedle Błękitne,20a,58-200,Dzierżoniów
23611,Piastowska,36,58-200,Dzierżoniów
12377,Ołdrzychowska,33,00-000,Nowogrodziec
40130,Kwiatowa,8,67-210,Jaczów
39347,Długa,87,67-200,Przedmoście
23579,Osiedle Tęczowe,10f,58-200,Dzierżoniów
40850,Podgórna,15,67-210,Jaczów
1744,Ignacego Domeyki,1,59-700,Bolesławiec
10175,11 Listopada,2,59-706,Gromadka
22766,Adama Mickiewicza,10,58-200,Dzierżoniów
32998,Wincentego Kadłubka,15,67-200,Głogów
3667,Leśna,15,59-700,Bolesławiec
36264,Elektryczna,16,67-200,Głogów
11769,Henryka Sienkiewicza,27,00-000,Nowogrodziec
21156,Storczykowa,23,58-200,Dzierżoniów
25290,Władysława Hermana,33,00-000,Pieszyce
36489,Grodzieńska,22,67-200,Głogów
4750,Bohaterów Getta,9,59-700,Bolesławiec
15701,Kwiatowa,8,59-726,Świętoszów
12230,Ołdrzychowska,17,00-000,Nowogrodziec
30823,Krótka,7,00-000,Łagiewniki
3459,Zygmunta Augusta,14a,59-700,Bolesławiec
21829,Ignacego Krasickiego,35,58-200,Dzierżoniów
9325,Wiśniowa,11,59-700,Kruszyn
35224,Narciarska,2,67-200,Głogów
204,Stefana Starzyńskiego,4a,59-700,Bolesławiec
13453,Nowogrodzka,38,59-730,Nowogrodziec
35474,Orbitalna,47,67-200,Głogów
25342,Ogrodowa,98a,00-000,Pieszyce
38779,Polna,4,67-200,Serby
14302,1 Maja,10B,59-730,Nowogrodziec
19184,Rotmistrza Witolda Pileckiego,46,58-260,Bielawa
22147,Kasztanowa,2,58-200,Dzierżoniów
24431,Szafirowa,6,58-200,Dzierżoniów
18419,Mała,7,58-260,Bielawa
40952,Główna,21c,67-210,Jaczów
33164,Wita Stwosza,13,67-200,Głogów
27445,Kościelna,2,00-000,Mościsko
31017,Podmiejska,12,58-230,Niemcza
4164,Zabobrze,162,59-700,Bolesławiec
38996,Kaszmirowa,1B,67-200,Ruszowice
4241,Cisowa,14,59-700,Bolesławiec
34643,Aleja Wolności,71,67-200,Głogów
8623,Topolowa,9,59-700,Kruszyn
37068,Obrońców Pokoju,44,67-200,Głogów
35307,Księcia Jana II,24,67-200,Głogów
37484,Stanisławowska,4,67-200,Głogów
13432,Juliusza Słowackiego,21,59-730,Nowogrodziec
21541,Osadnicza,4,58-200,Dzierżoniów
21994,Brzegowa,151F,58-200,Dzierżoniów
2394,Czerwonych Maków,54,59-700,Bolesławiec
18664,Adama Asnyka,9,58-260,Bielawa
21279,Batalionów Chłopskich,18,58-200,Dzierżoniów
16065,Świerkowa,6A,59-726,Świętoszów
847,Jodłowa,4,59-700,Bolesławiec
14488,Stanisława Moniuszki,8,59-730,Nowogrodziec
19818,1 Maja,51,58-260,Bielawa
3034,Mazowiecka,6,59-700,Bolesławiec
39825,Ogrodników,16A,67-200,Szczyglice
35821,Gołębia,1B,67-200,Głogów
31483,Osiedle Słoneczne,31,58-230,Niemcza
16064,Lubańska,45A,59-724,Osiecznica
4486,Powstańców Warszawy,3A,59-700,Bolesławiec
33404,Budowlanych,4,67-200,Głogów
37369,Rzemieślnicza,22A,67-200,Głogów
32608,Okrężna,71,67-200,Głogów
30804,Słowiańska,12a,00-000,Łagiewniki
18654,3 Maja,55,58-260,Bielawa
37690,Wita Stwosza,8BA,67-200,Głogów
10169,Łąkowa,5,59-706,Gromadka
18631,Plac Młodzieży,6,58-260,Bielawa
8628,Jodłowa,2,59-700,Kruszyn
39787,Brzoskwiniowa,27,67-200,Ruszowice
28571,Kościelna,10a,00-000,Mościsko
33093,10 Maja,12,67-200,Głogów
35302,Marii Konopnickiej,11,67-200,Głogów
19490,Osiedle Podgórskie,27,58-260,Bielawa
26693,Henryka Sienkiewicza,34,58-240,Piława Górna
18191,Ostroszowicka,8,58-260,Bielawa
21438,Osiedle Pogodne,6,58-200,Dzierżoniów
25359,Świdnicka,63C,58-250,Pieszyce
30151,Ogrodowa,1D,00-000,Łagiewniki
19400,Fryderyka Chopina,10,58-260,Bielawa
9431,Marii Konopnickiej,3,59-706,Gromadka
24272,Wojciecha Kilara,1D,58-200,Dzierżoniów
30043,Ślężna,24,00-000,Oleszna
20496,Akacjowa,4,58-260,Bielawa
38316,Tęczowa,18,67-200,Ruszowice
844,aleja Tysiąclecia,30,59-700,Bolesławiec
24767,Rolna,15,00-000,Pieszyce
19649,Wiejska,25a,58-260,Bielawa
28691,Mostowa,8,00-000,Nowizna
33183,Bolesława Prusa,21,67-200,Głogów
21000,Modrzewiowa,31,58-200,Dzierżoniów
33077,Fryderyka Chopina,65,67-200,Głogów
9500,Okrężna,6,59-706,Gromadka
18602,Juliana Tuwima,23,58-260,Bielawa
28290,Spacerowa,13,00-000,Piława Dolna
2397,Stefana Żeromskiego,6,59-700,Bolesławiec
23877,Jesionowa,8,58-200,Dzierżoniów
39177,Parkowa,1,67-200,Serby
18769,Osiedle XXV-lecia,12b,58-260,Bielawa
34558,Henryka Sienkiewicza,2d,67-200,Głogów
27480,Wierzbowa,5,00-000,Mościsko
4084,Piaskowa,14b,59-700,Bolesławiec
1,Wałowa,2b,59-700,Bolesławiec
15404,Ruszowska,23,59-724,Osiecznica
20036,Lotnicza,1a,58-260,Bielawa
1415,Piastów,25,59-700,Bolesławiec
22414,Słowicza,22,58-200,Dzierżoniów
12872,Krótka,2,59-730,Wykroty
32953,Budowlanych,18e,67-200,Głogów
21646,Rynek,30,58-200,Dzierżoniów
23498,Ząbkowicka,70,58-200,Dzierżoniów
29687,Krótka,4,00-000,Łagiewniki
34153,Księcia Jana II,7,67-200,Głogów
1248,Tadeusza Kościuszki,1,59-700,Bolesławiec
19998,Boczna,24,58-260,Bielawa
20341,generała Grota-Roweckiego,3a,58-260,Bielawa
30112,Boczna,3,00-000,Oleszna
10896,Główna,61,00-000,Wykroty
21876,Słowicza,9,58-200,Dzierżoniów
589,Stefana Starzyńskiego,92,59-700,Bolesławiec
22221,Rzeźnicza,50b,58-200,Dzierżoniów
338,Skalna,1,59-700,Bolesławiec
39275,Spółdzielcza,43,67-200,Wilków
4808,Czerwonych Maków,37,59-700,Bolesławiec
15444,Świerkowa,4b,59-726,Świętoszów
36281,Wioślarska,4,67-200,Głogów
20257,Wodna,16,58-260,Bielawa
30484,Wąska,9,00-000,Oleszna
40359,Szkolna,24,67-210,Jaczów
37024,Obrońców Pokoju,13,67-200,Głogów
38981,Bursztynowa,8,67-200,Ruszowice
3756,Kalinowa,18,59-700,Bolesławiec
2602,Marcina Opitza,19,59-700,Bolesławiec
28335,Kwiatowa,14,00-000,Kołaczów
20390,Wojska Polskiego,14,58-260,Bielawa
23815,Kwiatowa,3,58-200,Dzierżoniów
9240,Kolonia Śliszów,11,59-700,Ocice
38569,Rubinowa,23,67-200,Ruszowice
34790,Saturna,45,67-200,Głogów
3201,Michała Drzymały,3,59-700,Bolesławiec
19105,Lipowa,4,58-260,Bielawa
21421,Osiedle Różane,10b,58-200,Dzierżoniów
141,Storczyków,12,59-700,Bolesławiec
26523,Henryka Sienkiewicza,72,58-240,Piława Górna
32411,Rynek,1a,67-200,Głogów
41003,Wiertnicza,11a,67-210,Jaczów
23568,Osiedle Jasne,15a,58-200,Dzierżoniów
24406,Księdza Dzierżonia,38,58-200,Dzierżoniów
16906,Osiedle II,27,59-720,Iwiny
3135,Widok,22a,59-700,Bolesławiec
28349,Stawowa,11,00-000,Myśliszów
25105,Inne Rościszów,91,00-000,Pieszyce
22518,Budowlana,5,58-200,Dzierżoniów
26132,Piastowska,19,58-240,Piława Górna
28468,Bielawska,8,00-000,Piława Dolna
35460,Staromiejska,13,67-200,Głogów
38007,Rubinowa,21,67-200,Ruszowice
34542,Lotników,51A,67-200,Głogów
28572,Wierzbowa,1,00-000,Mościsko
40785,Letnia,9,67-210,Modła
19196,Słoneczna,2,58-260,Bielawa
18198,Ludwika Waryńskiego,44,58-260,Bielawa
1877,Stanisława Staszica,47c,59-700,Bolesławiec
24110,Morelowa,22,58-200,Dzierżoniów
21451,Piaskowa,39,58-200,Dzierżoniów
11756,Łąkowa,14,00-000,Nowogrodziec
24367,Księdza Dzierżonia,13,58-200,Dzierżoniów
20706,Nowowiejska,41,58-200,Dzierżoniów
32766,Długa,70,67-200,Głogów
27236,Wylotowa,26,00-000,Kołaczów
35940,Nowogródzka,12,67-200,Głogów
38616,Główna,92,67-200,Serby
25549,Kazimierza Wielkiego,10,00-000,Pieszyce
34380,Kosmonautów Polskich,49,67-200,Głogów
25644,Ogrodowa,63,00-000,Pieszyce
20154,Komandora Stefana Frankowskiego,18,58-260,Bielawa
2416,Jana Kilińskiego,8b,59-700,Bolesławiec
35388,Rynek,61,67-200,Głogów
6787,Leśna,8,59-707,Trzebień
18450,Ostroszowicka,4,58-260,Bielawa
21807,Generała Władysława Andersa,16,58-200,Dzierżoniów
18246,Piastowska,49/2,58-260,Bielawa
27479,Wierzbowa,6,00-000,Mościsko
21455,Ząbkowicka,35a,58-200,Dzierżoniów
4172,Zygmunta Augusta,14b,59-700,Bolesławiec
34554,Żarkowska,12,67-200,Głogów
1702,Piaskowa,2,59-700,Bolesławiec
29400,Ślężna,6B,00-000,Oleszna
30262,Ślężna,72,00-000,Oleszna
19024,Osiedle XXV-lecia,50,58-260,Bielawa
39008,Kolejowa,9,67-200,Serby
18427,Wolności,40,58-260,Bielawa
314,Bronisława Kosiby,50,59-700,Bolesławiec
17916,Wojska Polskiego,8,58-260,Bielawa
34214,Na Uroczysku,3,67-200,Głogów
32413,Słodowa,19a,67-200,Głogów
41073,Letnia,13,67-210,Modła
25399,Świdnicka,12a,00-000,Pieszyce
